session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
12650,4,27,6,30,3,9,30,3,28,4,0237
12651,28,10,4,28,9,23,10,4,23,28,0237
12652,28,4,6,9,23,28,4,4,30,3,0237
12653,28,4,6,9,10,9,23,4,23,28,0237
12654,4,9,23,28,4,2,2,9,9,23,0237
12655,28,4,9,2,120,2,120,120,120,120,0237
12656,120,120,120,120,2,120,2,120,9,120,0237
12657,120,120,120,120,120,120,120,28,2,9,0237
12658,4,9,2,2,253,9,31,253,253,253,0237
12659,253,23,4,9,9,4,4,28,28,4,0237
12660,6,30,3,4,6,28,9,23,28,9,0237
12661,6,4,9,4,28,4,9,23,23,6,0237
12662,6,4,6,28,28,6,2,9,9,9,0237
12663,314,4,23,3,9,2,314,31,2,28,0237
12664,28,39,2,2,3,6,3,6,120,2,0237
12665,2,120,120,120,120,120,120,120,120,120,0237
12666,120,120,43,39,81,4837,61,93,2,2,0237
12667,314,2,31,314,39,2,2,3,6,2,0237
12668,2,2,6,3,120,2,120,2,120,120,0237
12669,120,120,120,120,120,120,120,120,120,120,0237
12670,120,43,2,2,2,31,266,453,453,420,0237
12671,420,2,120,2,120,2,120,120,120,120,0237
12672,120,120,120,2,2,120,120,120,120,120,0237
12673,120,2,2,120,120,120,120,120,120,120,0237
12674,120,2,120,2,2,142,62,54,86,86,0237
12675,54,2,2,2,228,2,228,228,228,228,0237
12676,228,228,228,228,101,228,228,40,228,228,0237
12677,228,228,228,1258,101,228,40,179,40,40,0237
12678,228,228,228,228,228,228,228,101,1258,40,0237
12679,40,40,120,120,120,120,120,120,120,120,0237
12680,120,120,120,43,551,219,219,2,2,2,0237
12681,2,6,2,3,2,2,6,3,2,361,0237
12682,2,2,361,13,2,729,3,38,361,19,0237
12683,38,19,38,219,2,2,4,10,21,2,0237
12684,4,27,4,9,27,30,10,21,6,9,0237
12685,4,6,28,3,10,28,4,3,23,9,0237
12686,28,23,6,28,10,23,9,4,4,4,0237
12687,23,9,28,6,6,23,6,23,4,28,0237
12688,23,9,28,28,9,4,23,2,3,2,0237
12689,6,3,120,6,3,2,120,2,120,120,0237
12690,120,120,120,120,120,81,43,2,2,102,0237
12691,171,2,2526,610,146,84,171,171,84,2967,0237
12692,2526,1042,102,2205,1042,84,171,2205,171,84,0237
12693,5,3,31,774,102,2526,102,146,774,146,0237
12694,102,6,44,22,1495,17,6,5,18,53,0237
12695,20,6,10,125,22,20,10,6,171,102,0237
12696,339,31,1178,146,250,415,102,250,5,31,0237
12697,1565,31,455,146,250,102,90,18,171,4762,0237
12698,4744,2384,2,3229,3225,3229,5,2,4754,3225,0237
12699,2,18,5,6,17,20,53,20,2,2063,0237
12700,6,2063,204,5,6,10,2063,2063,20,6,0237
12701,10,2,2541,2541,1613,4812,2541,2,130,3,0237
12702,20,2,1120,3,1662,53,18,20,5,6,0237
12703,17,1120,53,2,20,10,929,17,929,18,0237
12704,1326,929,5,130,929,1326,22,53,929,1326,0237
12705,10,6,929,20,20,53,2,3278,6,2,0237
12706,3278,10,4,215,10,4,3,21,4,3,0237
12707,6,27,10,21,27,6,4,3,30,9,0237
12708,28,9,6,30,28,4,28,4,23,9,0237
12709,28,28,2,9,9,4,10,23,28,2,0237
12710,9,6,9,23,28,4,4,23,28,4,0237
12711,9,4,9,23,9,28,28,4,2,2,0237
12712,6,3,4,2,6,3,10,2,21,2,0237
12713,4,27,3,9,30,6,4,21,10,27,0237
12714,4,9,6,28,10,28,4,9,23,23,0237
12715,6,28,10,319,4,4,23,4,9,319,0237
12716,4,9,28,43,4,23,28,6,9,4,0237
12717,23,28,23,4,6,23,6,28,4,9,0237
12718,9,23,6,28,4,2,28,2,2,314,0237
12719,9,2,2,314,9,6,196,44,196,17,0237
12720,298,5,18,196,5,18,298,196,17,6,0237
12721,196,10,5,298,196,6,18,17,23,23,0237
12722,28,17,196,298,18,5,196,6,10,196,0237
12723,5,196,298,18,17,196,5,18,298,196,0237
12724,17,18,298,196,17,5,196,196,298,18,0237
12725,196,5,17,196,298,6,17,196,5,18,0237
12726,4,18,5,196,298,17,5,17,196,298,0237
12727,18,17,5,196,298,18,5,196,298,18,0237
12728,6,196,17,5,196,298,196,5,17,18,0237
12729,17,196,298,18,5,18,298,5,17,196,0237
12730,5,17,5,298,196,18,5,23,28,6,0237
12731,5,17,196,298,18,298,18,196,17,5,0237
12732,6,196,298,18,5,196,17,196,17,298,0237
12733,18,196,5,5,17,196,298,18,196,298,0237
12734,5,17,18,196,196,298,18,5,17,196,0237
12735,196,298,5,17,18,196,298,18,5,17,0237
12736,18,298,196,17,5,5,196,298,18,196,0237
12737,5,17,5,17,5,18,196,298,5,17,0237
12738,5,196,18,298,5,18,298,17,5,196,0237
12739,5,298,196,5,18,196,17,5,17,196,0237
12740,298,18,5,5,5,196,298,18,17,196,0237
12741,5,2,2,9,2,6,3241,4810,4800,4805,0237
12742,4803,4801,3244,3242,4808,3243,3240,4806,4807,4804,0237
12743,3239,244,4802,4798,1751,4809,1069,421,868,1751,0237
12744,1069,197,200,123,4796,1751,1069,4797,3243,3244,0237
12745,4,3227,1751,170,1751,4741,3227,5,123,197,0237
12746,170,197,123,1069,5,342,1069,1069,1069,123,0237
12747,197,200,1069,1554,1069,293,298,196,2,196,0237
12748,2,17,5,18,5,18,44,298,196,17,0237
12749,23,9,28,2,2,9,298,196,2,5,0237
12750,18,9,17,5,2,1069,6,3242,3240,421,0237
12751,3241,18,5,17,473,3239,2,4778,212,212,0237
12752,813,6,227,227,17,196,298,18,5,473,0237
12753,28,4,28,28,23,6,2,2,9,2,0237
12754,9,2548,2,2548,3221,3,2548,3221,3,2,0237
12755,1479,1544,4827,17,4836,22,9,4811,5,2,0237
12756,192,44,18,22,1479,20,6,5,10,20,0237
12757,1544,22,3277,10,17,18,5,3277,1544,6,0237
12758,1544,22,18,1544,5,17,18,1544,22,17,0237
12759,20,2,2,9,4,2,10,4,2,30,0237
12760,3,6,28,28,4,10,30,4,6,3,0237
12761,23,9,23,23,23,28,28,23,23,2,0237
12762,6,9,319,6,23,28,23,23,23,28,0237
12763,2,6,18,196,298,5,2,17,5,17,0237
12764,5,18,298,196,9,4,319,4,2,2,0237
12765,4,2,2,9,23,28,2,6,2,9,0237
12766,2,266,9,2,9,17,196,298,18,5,0237
12767,4,4,23,51,4,9,6,4,9,4,0237
12768,9,51,6,44,17,5,18,298,196,5,0237
12769,6,2,28,28,4,30,6,3,10,6,0237
12770,51,9,4,28,9,4,6,28,23,23,0237
12771,2,4850,9,2,2,292,292,292,292,292,0237
12772,2,196,4,23,9,28,196,17,23,298,0237
12773,5,18,9,432,2,432,5,1625,432,28,0237
12774,51,4,6,432,5,2,2,1366,1366,1366,0237
12775,4,3266,1366,3266,3231,3231,4763,1366,1366,1366,0237
12776,1948,1948,28,28,4,23,2,2,3,6,0237
12777,314,314,2,196,3,6,298,6,196,44,0237
12778,298,18,6,17,10,5,196,6,196,6,0237
12779,196,18,298,5,17,10,2,4,2,3,0237
12780,4,10,2,2,10,4,6,3,3,4,0237
12781,3,21,27,6,27,21,30,10,6,4,0237
12782,9,3,28,30,4,9,6,28,4,9,0237
12783,23,10,28,6,23,4,4,23,28,9,0237
12784,4,28,28,10,28,28,28,28,30,28,0237
12785,21,51,3,9,28,4,4,51,4,6,0237
12786,43,6,6,2,23,9,28,9,9,196,0237
12787,2,18,196,17,2,298,196,5,6,196,0237
12788,298,18,17,196,196,5,2,23,6,9,0237
12789,4,28,2,9,274,808,1090,2,26,808,0237
12790,1090,808,808,808,26,808,6,196,18,196,0237
12791,17,5,298,196,18,5,298,196,17,6,0237
12792,196,196,17,298,18,5,808,26,808,101,0237
12793,180,1294,179,40,26,40,40,40,179,180,0237
12794,40,40,180,179,179,40,40,808,26,6,0237
12795,808,101,808,26,180,179,179,180,40,40,0237
12796,40,40,808,9,26,23,9,28,808,26,0237
12797,808,808,26,40,40,40,196,196,18,17,0237
12798,298,196,5,196,18,196,5,298,17,6,0237
12799,196,17,298,5,196,18,4,6,2,9,0237
12800,9,2,9,2,266,453,453,420,420,453,0237
12801,28,2,23,2,9,31,2,186,931,18,0237
12802,931,44,6,17,157,931,10,5,931,6,0237
12803,10,931,931,18,157,17,5,931,931,17,0237
12804,18,5,5,5,5,5,5,5,5,2,0237
12805,2,17,18,931,5,3276,2,3,9,9,0237
12806,3,2,3276,292,9,2,292,292,292,292,0237
12807,292,292,292,292,292,512,292,512,512,512,0237
12808,2,9,512,23,512,512,512,512,512,512,0237
12809,28,512,292,23,9,28,418,4,10,21,0237
12810,4,27,10,21,27,4,30,6,9,30,0237
12811,4,6,28,10,4,9,28,28,23,3,0237
12812,3,6,10,23,9,23,28,9,4,2,0237
12813,3,9,2,9,3,2056,43,2,2056,4,0237
12814,23,28,2,2,2056,2,892,1530,2025,2,0237
12815,9,1227,892,1229,4774,1155,1557,258,258,258,0237
12816,6,1229,892,1227,892,892,1496,1227,1229,892,0237
12817,892,1227,1353,1229,892,9,2,9,2,3272,0237
12818,2,1753,795,4,1753,23,1753,3272,3,795,0237
12819,4749,5,4841,3,211,4771,1753,28,1753,2,0237
12820,9,54,62,2,9,142,62,54,86,2,0237
12821,86,9,2,62,54,2,9,62,2,54,0237
12822,86,62,2,2,28,9,4,23,2,54,0237
12823,86,62,9,2,2,9,2,9,2,2,0237
12824,28,2,2,2,292,292,88,292,292,512,0237
12825,292,292,292,292,292,512,512,512,4838,512,0237
12826,512,23,28,512,512,512,512,4,292,23,0237
12827,28,9,2,2,10,2,10,1530,892,2,0237
12828,1227,1229,1530,892,4776,258,258,2,1766,1766,0237
12829,44,18,17,5,2,5,17,18,1766,3,0237
12830,5,3,2,1766,5,17,18,1766,18,5,0237
12831,17,5,17,18,18,5,17,10,5,17,0237
12832,6,23,28,2,2,2,9,2,9,6,0237
12833,10,9,2,28,23,4,4,28,3,6,0237
12834,4,9,51,28,4,219,551,23,28,4,0237
12835,51,51,6,9,4,23,28,2,4,2,0237
12836,9,23,28,9,4,4,28,23,4,9,0237
12837,4,4,28,4,23,28,28,28,28,4,0237
12838,4,4,4,2,4,210,292,28,2,9,0237
12839,2,9,9,2,4,10,9,30,2,3,0237
12840,10,4,28,30,6,9,3,28,10,4,0237
12841,4,9,28,23,23,10,28,6,9,23,0237
12842,4,51,6,6,4,4,4,28,9,51,0237
12843,4,43,9,1015,23,2,9,2,2,2,0237
12844,292,292,292,292,292,292,292,292,292,292,0237
12845,292,292,292,292,292,292,512,512,512,512,0237
12846,512,512,292,6,292,4,9,4,23,28,0237
12847,2,2,292,9,2,292,2,2,432,9,0237
12848,432,1625,432,5,432,9,432,23,9,5,0237
12849,432,28,2,9,9,2,2,2,2,9,0237
12850,1547,895,1547,5,1547,895,44,13,208,13,0237
12851,1547,130,22,6,5,22,18,1547,5,17,0237
12852,130,31,1148,13,22,1547,1148,38,5,6,0237
12853,19,6,5,5,895,38,19,6,895,5,0237
12854,1148,6,5,895,5,895,5,1148,6,5,0237
12855,895,5,895,5,6,895,1148,5,895,5,0237
12856,5,895,895,6,1148,5,895,5,5,53,0237
12857,1148,2,166,6,9,166,166,166,17,18,0237
12858,44,22,6,166,101,166,5,22,2,1768,0237
12859,9,40,2,40,1768,1768,1768,1768,2,2,0237
12860,40,62,142,54,9,2,86,54,62,314,0237
12861,2,9,314,2,292,2,292,292,4,292,0237
12862,2,292,292,292,292,2,9,9,54,62,0237
12863,2,62,86,54,28,23,9,2,28,23,0237
12864,28,28,28,4,6,23,4,418,10,4,0237
12865,30,3,28,28,28,23,10,3,23,23,0237
12866,23,23,23,51,6,30,9,28,23,4,0237
12867,51,23,23,23,51,23,23,23,4,28,0237
12868,28,28,4,9,6,43,3,551,219,219,0237
12869,219,81,43,2,3,6,2,6,3,2,0237
12870,947,41,41,2,82,82,41,41,165,169,0237
12871,169,169,99,71,147,45,1065,99,45,169,0237
12872,186,97,45,45,45,169,97,159,2,2,0237
12873,169,1005,2,1005,2,1005,1005,95,1005,13,0237
12874,38,3,38,1005,38,19,169,2,62,54,0237
12875,142,54,86,62,54,54,230,2,2,2,0237
12876,2,2,1005,1005,1005,2,1747,2,1747,4847,0237
12877,1747,1747,1747,230,169,45,169,169,156,147,0237
12878,71,169,45,147,71,45,169,230,147,147,0237
12879,169,230,95,169,169,169,71,45,95,159,0237
12880,169,45,71,45,169,169,2,3,6,947,0237
12881,2,41,41,3,6,2,2,82,82,41,0237
12882,165,169,99,1065,45,156,169,45,169,45,0237
12883,169,97,45,186,45,97,45,4,418,10,0237
12884,21,4,159,27,21,27,6,10,4,30,0237
12885,3,9,30,3,28,4,9,28,10,4,0237
12886,4,23,9,28,28,10,23,9,6,23,0237
12887,28,6,4,51,4,4,4,4,4,95,0237
12888,9,169,9,97,43,9,169,2,2056,23,0237
12889,28,4,28,51,99,6,9,2,23,4,0237
12890,28,9,23,9,4,28,23,28,23,28,0237
12891,23,9,4,23,28,23,4,28,23,9,0237
12892,28,23,28,28,23,28,23,28,23,9,0237
12893,23,28,23,28,28,23,9,23,28,23,0237
12894,4,23,28,9,23,28,28,23,23,28,0237
12895,23,28,28,23,9,28,23,28,23,28,0237
12896,23,9,28,23,28,23,28,4,28,23,0237
12897,28,9,28,23,147,230,71,147,95,45,0237
12898,169,147,71,159,169,169,95,169,4,23,0237
12899,23,28,169,23,28,9,23,28,28,23,0237
12900,43,43,2,6,3,150,3,6,2,150,0237
12901,76,150,150,1581,150,76,520,520,76,150,0237
12902,150,210,150,76,150,150,76,2,2,2,0237
12903,88,2,2,1530,2,2025,892,1353,1229,1227,0237
12904,2025,1496,1353,3182,1530,1353,4775,217,217,2,0237
12905,2,2,1229,892,1496,1227,1353,4777,2,766,0237
12906,2,766,766,2,1368,1368,1368,1368,1368,1368,0237
12907,766,2,766,766,766,2,766,766,766,766,0237
12908,2,766,766,766,766,2,2,2,680,1327,0237
12909,786,2,927,1327,786,1331,680,927,680,3255,0237
12910,2,314,314,2,2,2,2,2,2,86,0237
12911,142,54,62,3255,3280,3259,4818,2,5,6,0237
12912,3259,3280,6,10,6,2073,2,10,2073,2,0237
12913,2,2,31,1603,1361,424,1361,424,342,424,0237
12914,192,342,1361,424,2,2073,2073,2,62,86,0237
12915,54,2,2,2,2,2,2,731,731,17,0237
12916,5,731,44,6,18,3,5,10,6,731,0237
12917,731,10,6,17,5,731,18,5,731,731,0237
12918,731,2,2,2,62,54,86,2,2,150,0237
12919,76,150,150,76,76,150,2,150,76,76,0237
12920,76,76,150,76,76,150,150,150,76,76,0237
12921,76,2,6,3,6,3,2,2,2,146,0237
12922,102,2522,642,84,31,2,5,642,102,84,0237
12923,2522,816,73,2522,1279,415,146,102,84,122,0237
12924,1164,387,5,1275,84,122,387,146,1820,415,0237
12925,1823,539,6,44,18,5,17,539,22,53,0237
12926,125,22,146,84,22,20,1787,73,84,868,0237
12927,816,10,387,415,5,387,73,122,539,455,0237
12928,420,73,53,125,214,20,6,420,5,17,0237
12929,10,87,18,420,420,84,5,87,3233,642,0237
12930,3233,84,816,387,73,5,415,20,84,3223,0237
12931,610,1042,642,3223,816,387,1042,415,84,73,0237
12932,5,387,2,1235,2524,2525,31,1759,1757,1535,0237
12933,2,1758,687,17,5,2060,1757,1759,1535,1758,0237
12934,10,6,18,3268,170,20,687,170,251,5,0237
12935,1235,246,4760,128,3265,3265,2532,2530,2061,2530,0237
12936,2061,2125,2532,2534,2061,2530,2061,2125,2534,2534,0237
12937,6,5,17,687,18,1235,20,687,174,5,0237
12938,687,3268,513,1235,687,17,687,18,6,5,0237
12939,687,20,5,2,3,6,2,6,3,43,0237
12940,81,43,2,2,2,2,2,6,6,17,0237
12941,5,420,10,6,20,6,420,420,20,22,0237
12942,10,2,314,2,314,2,2,2,17,10,0237
12943,6,5,5,6,10,6,17,6,5,10,0237
12944,2,2,2,2,2,4,10,4,4,21,0237
12945,3,4,27,10,21,27,4,30,6,3,0237
12946,4,9,28,30,28,9,23,6,4,28,0237
12947,9,10,6,23,23,23,28,28,4,4,0237
12948,9,28,23,23,9,23,4,51,4,4,0237
12949,4,4,4,28,51,23,28,23,6,9,0237
12950,9,9,4,9,2,4,9,9,23,28,0237
12951,4,23,28,4,4,4,2,9,9,4,0237
12952,28,9,2,9,6,51,51,23,9,4,0237
12953,4,51,9,28,6,2,28,2,23,9,0237
12954,28,4,9,28,9,23,4,9,23,28,0237
12955,28,23,4,9,9,23,28,4,9,23,0237
12956,28,28,23,9,4,28,23,4,4,28,0237
12957,9,23,4,9,4,28,23,4,28,23,0237
12958,4,9,28,4,9,23,23,28,4,9,0237
12959,4,28,4,23,4,9,28,23,4,9,0237
12960,28,23,4,9,23,28,28,23,4,28,0237
12961,23,4,9,28,4,9,23,9,23,28,0237
12962,4,28,4,23,28,9,28,4,9,23,0237
12963,28,23,9,28,4,23,28,9,28,23,0237
12964,4,9,28,23,9,23,4,23,28,23,0237
12965,28,9,28,4,9,23,9,28,28,60,0237
12966,60,39,2,6,3,6,3,2,2,81,0237
12967,43,2,2,2,2,2,2,17,6,5,0237
12968,53,6,22,53,2,2,2,2,31,17,0237
12969,5,5,2,39,39,60,60,3,60,60,0237
12970,81,43,39,39,39,39,2,3,6,2,0237
12971,6,3,2,117,90,146,108,31,2,5,0237
12972,90,31,22,20,108,90,20,868,90,5,0237
12973,44,108,73,90,22,5,102,18,17,90,0237
12974,5,20,117,3,102,43,90,694,108,90,0237
12975,117,90,384,5,6,73,20,816,5,90,0237
12976,22,387,6,539,73,20,10,415,108,464,0237
12977,146,5,539,774,90,854,539,20,2,2,0237
12978,4,3,2,10,4,4,3,6,4,3,0237
12979,21,27,6,9,3,6,30,27,21,10,0237
12980,4,9,4,28,30,28,9,6,4,23,0237
12981,10,9,28,6,23,9,4,6,4,28,0237
12982,23,23,4,4,28,4,23,9,4,28,0237
12983,9,4,23,28,4,23,28,4,23,4,0237
12984,23,4,28,9,4,28,28,28,4,23,0237
12985,28,4,23,28,4,9,23,28,4,28,0237
12986,23,28,4,23,28,28,4,23,23,28,0237
12987,9,4,23,28,23,28,4,28,39,61,0237
12988,3,43,81,551,219,219,418,4,3,10,0237
12989,21,4,27,21,10,27,4,30,3,6,0237
12990,9,4,30,3,28,4,9,28,10,9,0237
12991,4,23,9,28,28,81,43,4,9,23,0237
12992,10,6,23,51,4,4,23,51,28,28,0237
12993,43,23,28,23,28,6,6,4,4,23,0237
12994,28,4,51,4,9,9,28,43,418,4,0237
12995,10,21,4,27,27,21,10,9,4,30,0237
12996,6,10,28,4,3,9,3,6,4,28,0237
12997,4,9,23,28,10,6,23,9,28,28,0237
12998,23,23,43,6,4,9,23,28,23,28,0237
12999,23,9,28,9,4,23,28,23,28,4,0237
13000,2,3,9,3,9,2,2,2523,363,363,0237
13001,2,363,363,9,2,363,23,363,2,9,0237
13002,28,4,2,2,2,363,9,2,363,2,0237
13003,363,3,9,2,363,2,363,2,363,363,0237
13004,363,363,9,2,28,363,2,363,363,23,0237
13005,28,4,363,363,363,2,9,806,2,806,0237
13006,28,23,886,2,886,363,363,363,23,9,0237
13007,28,4,1364,1364,1364,101,468,40,431,468,0237
13008,431,468,468,28,1364,40,431,2,2,9,0237
13009,25,2,64,6,25,40,1364,101,431,468,0237
13010,25,64,6,9,64,6,64,6,64,9,0237
13011,64,64,9,25,25,64,64,25,4864,2,0237
13012,4829,1364,101,40,40,28,23,1364,101,2,0237
13013,9,40,363,64,64,6,9,64,4,23,0237
13014,28,363,28,9,23,2,9,363,28,363,0237
13015,9,363,23,28,4,363,363,2,2,6,0237
13016,44,1769,421,18,1769,1542,22,5,17,6,0237
13017,3,22,6,22,10,10,5,10,211,648,0237
13018,481,473,745,2,22,2,17,5,1769,18,0237
13019,5,1542,421,6,20,22,10,20,473,3,0237
13020,2529,608,456,2529,4820,2529,1003,1003,1003,1003,0237
13021,1003,1003,1003,1003,1003,10,1003,3,1769,1003,0237
13022,18,1769,17,6,5,5,6,20,1542,23,0237
13023,1542,28,23,4,51,9,2,28,4,363,0237
13024,363,9,6,23,28,4,2,363,28,4852,0237
13025,2523,363,2,2,9,804,5,23,31,847,0237
13026,6,28,22,847,20,9,22,20,10,4,0237
13027,23,51,28,4,28,23,51,51,51,9,0237
13028,23,4,23,28,4,23,28,4,806,2,0237
13029,2,2,9,2067,9,23,2,199,1188,28,0237
13030,2,9,4,363,2,86,142,54,62,2,0237
13031,1771,1771,1188,4792,1771,1771,199,1188,44,3,0237
13032,5,18,1771,3,15,5,105,4,86,62,0237
13033,2,105,2,9,31,1138,1264,31,1046,530,0237
13034,530,3261,530,5,22,73,214,18,455,192,0237
13035,5,44,530,20,87,17,6,22,193,1138,0237
13036,87,5,87,530,5,4755,5,18,20,17,0237
13037,3261,214,734,87,73,530,22,5,28,87,0237
13038,4,2,9,102,84,146,31,9,2,4765,0237
13039,84,2268,816,102,387,1275,387,1820,415,1823,0237
13040,539,420,420,590,5,122,84,415,590,22,0237
13041,6,73,146,102,84,1279,146,18,53,17,0237
13042,122,5,125,10,22,6,5,10,2268,4766,0237
13043,84,6,122,816,387,5,22,5,20,5,0237
13044,1138,530,1046,73,22,2,1146,20,9,1146,0237
13045,31,1146,73,5,1146,342,128,1146,251,854,0237
13046,1583,251,23,28,1146,73,590,73,73,4740,0237
13047,1518,4,2,806,4825,806,806,2,17,2,0237
13048,9,5,1248,226,22,130,3251,18,6,10,0237
13049,53,3251,22,5,4745,20,9,2,10,9,0237
13050,23,28,4,2,2,54,86,62,28,363,0237
13051,4,23,363,28,43,5,847,20,4,20,0237
13052,23,28,43,4,22,6,363,4,28,23,0237
13053,9,28,4,23,28,4,23,28,4,23,0237
13054,28,4,23,9,28,363,4,2,62,54,0237
13055,9,62,86,23,4,28,4,28,53,23,0237
13056,2,9,4,28,51,60,60,60,60,39,0237
13057,3,81,43,39,10,418,4,21,4,27,0237
13058,10,21,27,4,3,30,4,3,30,28,0237
13059,6,9,28,10,9,4,23,28,23,9,0237
13060,4,6,10,9,4,23,4,9,28,6,0237
13061,51,4,6,4,4,4,4,39,254,4,0237
13062,23,28,28,51,6,9,9,4,23,28,0237
13063,23,4,28,23,9,4,28,23,28,23,0237
13064,28,4,28,23,28,9,23,28,4,23,0237
13065,28,23,28,28,23,9,28,4,28,23,0237
13066,28,4,23,28,28,23,28,9,23,28,0237
13067,4,23,28,28,23,28,28,28,4,23,0237
13068,39,2,3,6,6,2,3,3,2,1176,0237
13069,5,124,3,43,124,3,2,39,39,39,0237
13070,43,41,2,41,6,3,82,82,41,165,0237
13071,169,1065,99,169,97,186,97,95,159,169,0237
13072,99,45,97,169,45,45,45,169,45,156,0237
13073,99,3,2,6,169,169,45,169,2,2,0237
13074,2,169,45,2,42,1608,1608,42,2,2,0237
13075,2,1274,29,2,1274,29,2,29,2049,113,0237
13076,29,113,29,2,2049,2049,29,2,2,99,0237
13077,95,2,2049,3,39,81,43,2,3,6,0237
13078,2,6,3,2,39,418,10,21,4,4,0237
13079,27,10,21,27,6,3,9,4,30,9,0237
13080,10,3,30,28,6,4,9,28,23,9,0237
13081,28,4,6,10,23,9,4,9,28,23,0237
13082,6,51,4,4,4,51,9,6,23,28,0237
13083,4,4,4,4,23,28,28,28,9,4,0237
13084,3,2,3,6,4,21,2,6,10,27,0237
13085,2,3,21,10,30,27,4,3,51,9,0237
13086,30,9,51,28,10,4,9,6,28,6,0237
13087,28,4,51,6,10,4,23,28,9,6,0237
13088,23,23,81,43,4,23,28,28,23,6,0237
13089,4,9,28,4,30,3,4,28,10,9,0237
13090,9,39,6,28,4,23,28,23,28,4,0237
13091,9,39,28,23,4,6,28,4,51,23,0237
13092,4,9,28,9,23,9,4,28,23,3,0237
13093,418,4,10,21,4,27,3,21,27,10,0237
13094,4,30,6,9,4,3,28,30,28,4,0237
13095,9,23,28,10,28,6,23,51,6,23,0237
13096,28,9,4,4,4,81,43,28,4,51,0237
13097,39,39,6,9,23,28,4,51,4,23,0237
13098,9,28,9,4,28,28,43,39,418,4,0237
13099,10,21,4,27,21,10,4,30,27,3,0237
13100,9,30,6,28,4,3,51,28,4,10,0237
13101,9,6,4,28,51,10,23,28,9,4,0237
13102,6,23,4,23,28,6,9,4,23,28,0237
13103,28,23,9,39,43,69,69,160,69,69,0237
13104,160,2,3,6,164,3,6,2,182,167,0237
13105,164,161,5,310,161,5,167,164,182,41,0237
13106,418,4,10,21,4,27,10,21,27,4,0237
13107,6,4,30,3,9,30,3,28,9,4,0237
13108,6,4,23,28,10,28,10,9,6,23,0237
13109,4,4,4,9,23,4,28,23,51,9,0237
13110,4,4,51,23,28,9,4,51,4,4,0237
13111,6,23,28,9,23,9,4,23,28,23,0237
13112,28,4,28,23,9,23,4,28,23,28,0237
13113,23,28,23,9,28,4,23,23,28,28,0237
13114,23,23,28,2,6,3,4,10,6,2,0237
13115,21,2,27,2,3,9,3,4,27,21,0237
13116,30,10,28,30,6,4,9,28,23,10,0237
13117,9,28,4,28,10,6,23,9,28,4,0237
13118,4,4,9,81,269,269,23,4,9,9,0237
13119,43,6,6,2,9,2,9,947,41,41,0237
13120,2,2,82,41,41,165,169,169,1065,186,0237
13121,97,99,97,95,159,97,45,45,45,45,0237
13122,169,169,169,169,230,4,45,169,1362,23,0237
13123,1362,9,28,169,6,23,169,230,4,23,0237
13124,28,9,9,4,2,9,2,9,28,95,0237
13125,23,4,28,43,351,351,505,69,69,160,0237
13126,2,2,6,2,3,3,2,2,2,114,0237
13127,561,114,114,561,114,114,114,3,6,2,0237
13128,114,561,114,114,114,114,176,163,2,98,0237
13129,163,176,176,163,382,406,382,176,412,373,0237
13130,400,425,390,163,406,98,372,5,176,391,0237
13131,400,412,372,98,390,406,3,373,425,382,0237
13132,391,176,98,3,237,237,673,673,214,98,0237
13133,412,372,176,163,516,98,3,176,390,373,0237
13134,98,214,516,98,128,176,372,98,373,400,0237
13135,425,382,390,406,3,412,214,98,516,400,0237
13136,390,176,412,98,214,854,214,98,373,406,0237
13137,176,251,372,3,246,98,246,342,128,390,0237
13138,176,214,406,400,98,516,98,98,3,73,0237
13139,31,5,516,214,98,412,176,406,373,98,0237
13140,73,176,412,390,400,373,98,425,406,382,0237
13141,3,372,73,1855,73,176,406,412,3,382,0237
13142,98,516,214,98,98,73,73,176,425,412,0237
13143,98,176,214,98,73,4772,2554,2554,2554,418,0237
13144,4,10,2,21,4,2,6,3,27,10,0237
13145,21,27,4,30,6,28,10,6,30,9,0237
13146,4,4,3,28,4,9,23,28,10,4,0237
13147,6,23,23,9,28,23,6,51,4,9,0237
13148,4,4,4,28,3,6,2,43,4,51,0237
13149,23,9,6,23,28,2,2,9,2,1067,0237
13150,2537,44,9,2,2050,4832,4793,1752,455,18,0237
13151,1752,2537,17,1067,5,2537,868,1067,193,3,0237
13152,2062,343,2532,10,10,2050,1067,2536,128,1752,0237
13153,1067,5,2062,2059,1752,2050,2059,2062,2059,1746,0237
13154,4748,1752,1746,1067,2050,1746,1746,1746,2536,1067,0237
13155,5,18,17,1067,2062,5,6,2059,293,2536,0237
13156,1583,1067,5,17,18,1067,5,2,176,163,0237
13157,98,163,176,98,163,373,176,163,98,382,0237
13158,412,372,400,390,406,425,163,391,391,3,0237
13159,390,163,412,382,373,400,425,98,176,406,0237
13160,163,3,3,237,372,425,406,163,176,372,0237
13161,163,176,98,214,673,516,163,673,237,98,0237
13162,163,176,237,214,673,425,98,176,163,516,0237
13163,98,237,3,673,23,9,28,9,4,176,0237
13164,382,372,163,214,382,98,516,98,3,237,0237
13165,5,673,425,176,412,98,163,214,425,98,0237
13166,3,98,5,163,176,98,425,382,3,372,0237
13167,163,400,406,390,412,373,163,176,412,382,0237
13168,98,516,98,176,214,98,163,3,372,406,0237
13169,98,390,373,400,412,382,425,176,163,3,0237
